0.0375 -0.3333 -0.6924 
0.0375 -0.2941 -0.6377 
0.0375 -0.2549 -0.5735 
0.0375 -0.2157 -0.5007 
0.0375 -0.1765 -0.4203 
0.0375 -0.1373 -0.3337 
0.0375 -0.0980 -0.2420 
0.0375 -0.0588 -0.1467 
0.0375 -0.0196 -0.0491 
0.0375 0.0196 0.0491 
0.0375 0.0588 0.1467 
0.0375 0.0980 0.2420 
0.0375 0.1373 0.3337 
0.0375 0.1765 0.4203 
0.0375 0.2157 0.5007 
0.0375 0.2549 0.5735 
0.0375 0.2941 0.6377 
0.0375 0.3333 0.6924 
0.0375 0.3725 0.7367 
0.0375 0.4118 0.7700 
0.0375 0.4510 0.7918 
0.0375 0.4902 0.8018 
0.0375 0.5294 0.7999 
0.0375 0.5686 0.7863 
0.0375 0.6078 0.7612 
0.0375 0.6471 0.7250 
0.0375 0.6863 0.6785 
0.0375 0.7255 0.6223 
0.0375 0.7647 0.5575 
0.0375 0.8039 0.4850 
0.0375 0.8431 0.4058 
0.0375 0.8824 0.3206 
0.0375 0.9216 0.2291 
0.0375 0.9608 0.1304 
0.0375 1.0000 0.0000 

0.0450 -1.0000 0.0000 
0.0450 -0.9608 -0.1265 
0.0450 -0.9216 -0.2221 
0.0450 -0.8824 -0.3102 
0.0450 -0.8431 -0.3920 
0.0450 -0.8039 -0.4677 
0.0450 -0.7647 -0.5367 
0.0450 -0.7255 -0.5982 
0.0450 -0.6863 -0.6515 
0.0450 -0.6471 -0.6955 
0.0450 -0.6078 -0.7297 
0.0450 -0.5686 -0.7534 
0.0450 -0.5294 -0.7661 
0.0450 -0.4902 -0.7676 
0.0450 -0.4510 -0.7578 
0.0450 -0.4118 -0.7367 
0.0450 -0.3725 -0.7048 
0.0450 -0.3333 -0.6623 
0.0450 -0.2941 -0.6100 
0.0450 -0.2549 -0.5485 
0.0450 -0.2157 -0.4788 
0.0450 -0.1765 -0.4019 
0.0450 -0.1373 -0.3191 
0.0450 -0.0980 -0.2314 
0.0450 -0.0588 -0.1402 
0.0450 -0.0196 -0.0470 
0.0450 0.0196 0.0470 
0.0450 0.0588 0.1402 
0.0450 0.0980 0.2314 
0.0450 0.1373 0.3191 
0.0450 0.1765 0.4019 
0.0450 0.2157 0.4788 
0.0450 0.2549 0.5485 
0.0450 0.2941 0.6100 
0.0450 0.3333 0.6623 
0.0450 0.3725 0.7048 
0.0450 0.4118 0.7367 
0.0450 0.4510 0.7578 
0.0450 0.4902 0.7676 
0.0450 0.5294 0.7661 
0.0450 0.5686 0.7534 
0.0450 0.6078 0.7297 
0.0450 0.6471 0.6955 
0.0450 0.6863 0.6515 
0.0450 0.7255 0.5982 
0.0450 0.7647 0.5367 
0.0450 0.8039 0.4677 
0.0450 0.8431 0.3920 
0.0450 0.8824 0.3102 
0.0450 0.9216 0.2221 
0.0450 0.9608 0.1265 
0.0450 1.0000 0.0000 

0.0525 -1.0000 0.0000 
0.0525 -0.9608 -0.1224 
0.0525 -0.9216 -0.2148 
0.0525 -0.8824 -0.2997 
0.0525 -0.8431 -0.3782 
0.0525 -0.8039 -0.4506 
0.0525 -0.7647 -0.5164 
0.0525 -0.7255 -0.5750 
0.0525 -0.6863 -0.6256 
0.0525 -0.6471 -0.6673 
0.0525 -0.6078 -0.6996 
0.0525 -0.5686 -0.7219 
0.0525 -0.5294 -0.7338 
0.0525 -0.4902 -0.7350 
0.0525 -0.4510 -0.7253 
0.0525 -0.4118 -0.7050 
0.0525 -0.3725 -0.6743 
0.0525 -0.3333 -0.6336 
0.0525 -0.2941 -0.5834 
0.0525 -0.2549 -0.5246 
0.0525 -0.2157 -0.4579 
0.0525 -0.1765 -0.3844 
0.0525 -0.1373 -0.3051 
0.0525 -0.0980 -0.2213 
0.0525 -0.0588 -0.1341 
0.0525 -0.0196 -0.0449 
0.0525 0.0196 0.0449 
0.0525 0.0588 0.1341 
0.0525 0.0980 0.2213 
0.0525 0.1373 0.3051 
0.0525 0.1765 0.3844 
0.0525 0.2157 0.4579 
0.0525 0.2549 0.5246 
0.0525 0.2941 0.5834 
0.0525 0.3333 0.6336 
0.0525 0.3725 0.6743 
0.0525 0.4118 0.7050 
0.0525 0.4510 0.7253 
0.0525 0.4902 0.7350 
0.0525 0.5294 0.7338 
0.0525 0.5686 0.7219 
0.0525 0.6078 0.6996 
0.0525 0.6471 0.6673 
0.0525 0.6863 0.6256 
0.0525 0.7255 0.5750 
0.0525 0.7647 0.5164 
0.0525 0.8039 0.4506 
0.0525 0.8431 0.3782 
0.0525 0.8824 0.2997 
0.0525 0.9216 0.2148 
0.0525 0.9608 0.1224 
0.0525 1.0000 0.0000 

0.0600 -1.0000 0.0000 
0.0600 -0.9608 -0.1183 
0.0600 -0.9216 -0.2074 
0.0600 -0.8824 -0.2892 
0.0600 -0.8431 -0.3646 
0.0600 -0.8039 -0.4339 
0.0600 -0.7647 -0.4968 
0.0600 -0.7255 -0.5526 
0.0600 -0.6863 -0.6007 
0.0600 -0.6471 -0.6403 
0.0600 -0.6078 -0.6709 
0.0600 -0.5686 -0.6919 
0.0600 -0.5294 -0.7029 
0.0600 -0.4902 -0.7038 
0.0600 -0.4510 -0.6944 
0.0600 -0.4118 -0.6748 
0.0600 -0.3725 -0.6453 
0.0600 -0.3333 -0.6062 
0.0600 -0.2941 -0.5581 
0.0600 -0.2549 -0.5018 
0.0600 -0.2157 -0.4380 
0.0600 -0.1765 -0.3676 
0.0600 -0.1373 -0.2918 
0.0600 -0.0980 -0.2116 
0.0600 -0.0588 -0.1282 
0.0600 -0.0196 -0.0430 
0.0600 0.0196 0.0430 
0.0600 0.0588 0.1282 
0.0600 0.0980 0.2116 
0.0600 0.1373 0.2918 
0.0600 0.1765 0.3676 
0.0600 0.2157 0.4380 
0.0600 0.2549 0.5018 
0.0600 0.2941 0.5581 
0.0600 0.3333 0.6062 
0.0600 0.3725 0.6453 
0.0600 0.4118 0.6748 
0.0600 0.4510 0.6944 
0.0600 0.4902 0.7038 
0.0600 0.5294 0.7029 
0.0600 0.5686 0.6919 
0.0600 0.6078 0.6709 
0.0600 0.6471 0.6403 
0.0600 0.6863 0.6007 
0.0600 0.7255 0.5526 
0.0600 0.7647 0.4968 
0.0600 0.8039 0.4339 
0.0600 0.8431 0.3646 
0.0600 0.8824 0.2892 
0.0600 0.9216 0.2074 
0.0600 0.9608 0.1183 
0.0600 1.0000 0.0000 

0.0675 -1.0000 0.0000 
0.0675 -0.9608 -0.1141 
0.0675 -0.9216 -0.2001 
0.0675 -0.8824 -0.2788 
0.0675 -0.8431 -0.3512 
0.0675 -0.8039 -0.4176 
0.0675 -0.7647 -0.4777 
0.0675 -0.7255 -0.5310 
0.0675 -0.6863 -0.5767 
0.0675 -0.6471 -0.6144 
0.0675 -0.6078 -0.6433 
0.0675 -0.5686 -0.6631 
0.0675 -0.5294 -0.6735 
0.0675 -0.4902 -0.6741 
0.0675 -0.4510 -0.6649 
0.0675 -0.4118 -0.6459 
0.0675 -0.3725 -0.6175 
0.0675 -0.3333 -0.5801 
0.0675 -0.2941 -0.5340 
0.0675 -0.2549 -0.4800 
0.0675 -0.2157 -0.4189 
0.0675 -0.1765 -0.3516 
0.0675 -0.1373 -0.2791 
0.0675 -0.0980 -0.2024 
0.0675 -0.0588 -0.1226 
0.0675 -0.0196 -0.0411 
0.0675 0.0196 0.0411 
0.0675 0.0588 0.1226 
0.0675 0.0980 0.2024 
0.0675 0.1373 0.2791 
0.0675 0.1765 0.3516 
0.0675 0.2157 0.4189 
0.0675 0.2549 0.4800 
0.0675 0.2941 0.5340 
0.0675 0.3333 0.5801 
0.0675 0.3725 0.6175 
0.0675 0.4118 0.6459 
0.0675 0.4510 0.6649 
0.0675 0.4902 0.6741 
0.0675 0.5294 0.6735 
0.0675 0.5686 0.6631 
0.0675 0.6078 0.6433 
0.0675 0.6471 0.6144 
0.0675 0.6863 0.5767 
0.0675 0.7255 0.5310 
0.0675 0.7647 0.4777 
0.0675 0.8039 0.4176 
0.0675 0.8431 0.3512 
0.0675 0.8824 0.2788 
0.0675 0.9216 0.2001 
0.0675 0.9608 0.1141 
0.0675 1.0000 0.0000 

0.0750 -1.0000 0.0000 
0.0750 -0.9608 -0.1100 
0.0750 -0.9216 -0.1928 
0.0750 -0.8824 -0.2685 
0.0750 -0.8431 -0.3381 
0.0750 -0.8039 -0.4017 
0.0750 -0.7647 -0.4592 
0.0750 -0.7255 -0.5101 
0.0750 -0.6863 -0.5537 
0.0750 -0.6471 -0.5895 
0.0750 -0.6078 -0.6169 
0.0750 -0.5686 -0.6357 
0.0750 -0.5294 -0.6453 
0.0750 -0.4902 -0.6456 
0.0750 -0.4510 -0.6366 
0.0750 -0.4118 -0.6184 
0.0750 -0.3725 -0.5911 
0.0750 -0.3333 -0.5551 
0.0750 -0.2941 -0.5110 
0.0750 -0.2549 -0.4593 
0.0750 -0.2157 -0.4008 
0.0750 -0.1765 -0.3364 
0.0750 -0.1373 -0.2669 
0.0750 -0.0980 -0.1936 
0.0750 -0.0588 -0.1173 
0.0750 -0.0196 -0.0393 
0.0750 0.0196 0.0393 
0.0750 0.0588 0.1173 
0.0750 0.0980 0.1936 
0.0750 0.1373 0.2669 
0.0750 0.1765 0.3364 
0.0750 0.2157 0.4008 
0.0750 0.2549 0.4593 
0.0750 0.2941 0.5110 
0.0750 0.3333 0.5551 
0.0750 0.3725 0.5911 
0.0750 0.4118 0.6184 
0.0750 0.4510 0.6366 
0.0750 0.4902 0.6456 
0.0750 0.5294 0.6453 
0.0750 0.5686 0.6357 
0.0750 0.6078 0.6169 
0.0750 0.6471 0.5895 
0.0750 0.6863 0.5537 
0.0750 0.7255 0.5101 
0.0750 0.7647 0.4592 
0.0750 0.8039 0.4017 
0.0750 0.8431 0.3381 
0.0750 0.8824 0.2685 
0.0750 0.9216 0.1928 
0.0750 0.9608 0.1100 
0.0750 1.0000 0.0000 

0.0825 -1.0000 0.0000 
0.0825 -0.9608 -0.1059 
0.0825 -0.9216 -0.1856 
0.0825 -0.8824 -0.2585 
0.0825 -0.8431 -0.3253 
0.0825 -0.8039 -0.3863 
0.0825 -0.7647 -0.4414 
0.0825 -0.7255 -0.4899 
0.0825 -0.6863 -0.5315 
0.0825 -0.6471 -0.5656 
0.0825 -0.6078 -0.5916 
0.0825 -0.5686 -0.6093 
0.0825 -0.5294 -0.6183 
0.0825 -0.4902 -0.6185 
0.0825 -0.4510 -0.6097 
0.0825 -0.4118 -0.5921 
0.0825 -0.3725 -0.5658 
0.0825 -0.3333 -0.5313 
0.0825 -0.2941 -0.4890 
0.0825 -0.2549 -0.4395 
0.0825 -0.2157 -0.3835 
0.0825 -0.1765 -0.3218 
0.0825 -0.1373 -0.2554 
0.0825 -0.0980 -0.1852 
0.0825 -0.0588 -0.1122 
0.0825 -0.0196 -0.0376 
0.0825 0.0196 0.0376 
0.0825 0.0588 0.1122 
0.0825 0.0980 0.1852 
0.0825 0.1373 0.2554 
0.0825 0.1765 0.3218 
0.0825 0.2157 0.3835 
0.0825 0.2549 0.4395 
0.0825 0.2941 0.4890 
0.0825 0.3333 0.5313 
0.0825 0.3725 0.5658 
0.0825 0.4118 0.5921 
0.0825 0.4510 0.6097 
0.0825 0.4902 0.6185 
0.0825 0.5294 0.6183 
0.0825 0.5686 0.6093 
0.0825 0.6078 0.5916 
0.0825 0.6471 0.5656 
0.0825 0.6863 0.5315 
0.0825 0.7255 0.4899 
0.0825 0.7647 0.4414 
0.0825 0.8039 0.3863 
0.0825 0.8431 0.3253 
0.0825 0.8824 0.2585 
0.0825 0.9216 0.1856 
0.0825 0.9608 0.1059 
0.0825 1.0000 0.0000 

0.0900 -1.0000 0.0000 
0.0900 -0.9608 -0.1019 
0.0900 -0.9216 -0.1786 
0.0900 -0.8824 -0.2487 
0.0900 -0.8431 -0.3128 
0.0900 -0.8039 -0.3714 
0.0900 -0.7647 -0.4241 
0.0900 -0.7255 -0.4705 
0.0900 -0.6863 -0.5102 
0.0900 -0.6471 -0.5426 
0.0900 -0.6078 -0.5674 
0.0900 -0.5686 -0.5841 
0.0900 -0.5294 -0.5926 
0.0900 -0.4902 -0.5925 
0.0900 -0.4510 -0.5839 
0.0900 -0.4118 -0.5669 
0.0900 -0.3725 -0.5417 
0.0900 -0.3333 -0.5085 
0.0900 -0.2941 -0.4680 
0.0900 -0.2549 -0.4205 
0.0900 -0.2157 -0.3669 
0.0900 -0.1765 -0.3079 
0.0900 -0.1373 -0.2443 
0.0900 -0.0980 -0.1771 
0.0900 -0.0588 -0.1073 
0.0900 -0.0196 -0.0360 
0.0900 0.0196 0.0360 
0.0900 0.0588 0.1073 
0.0900 0.0980 0.1771 
0.0900 0.1373 0.2443 
0.0900 0.1765 0.3079 
0.0900 0.2157 0.3669 
0.0900 0.2549 0.4205 
0.0900 0.2941 0.4680 
0.0900 0.3333 0.5085 
0.0900 0.3725 0.5417 
0.0900 0.4118 0.5669 
0.0900 0.4510 0.5839 
0.0900 0.4902 0.5925 
0.0900 0.5294 0.5926 
0.0900 0.5686 0.5841 
0.0900 0.6078 0.5674 
0.0900 0.6471 0.5426 
0.0900 0.6863 0.5102 
0.0900 0.7255 0.4705 
0.0900 0.7647 0.4241 
0.0900 0.8039 0.3714 
0.0900 0.8431 0.3128 
0.0900 0.8824 0.2487 
0.0900 0.9216 0.1786 
0.0900 0.9608 0.1019 
0.0900 1.0000 0.0000 

0.0975 -1.0000 0.0000 
0.0975 -0.9608 -0.0980 
0.0975 -0.9216 -0.1718 
0.0975 -0.8824 -0.2391 
0.0975 -0.8431 -0.3007 
0.0975 -0.8039 -0.3569 
0.0975 -0.7647 -0.4073 
0.0975 -0.7255 -0.4518 
0.0975 -0.6863 -0.4896 
0.0975 -0.6471 -0.5206 
0.0975 -0.6078 -0.5441 
0.0975 -0.5686 -0.5600 
0.0975 -0.5294 -0.5679 
0.0975 -0.4902 -0.5677 
0.0975 -0.4510 -0.5593 
0.0975 -0.4118 -0.5429 
0.0975 -0.3725 -0.5186 
0.0975 -0.3333 -0.4868 
0.0975 -0.2941 -0.4479 
0.0975 -0.2549 -0.4025 
0.0975 -0.2157 -0.3511 
0.0975 -0.1765 -0.2946 
0.0975 -0.1373 -0.2338 
0.0975 -0.0980 -0.1695 
0.0975 -0.0588 -0.1027 
0.0975 -0.0196 -0.0344 
0.0975 0.0196 0.0344 
0.0975 0.0588 0.1027 
0.0975 0.0980 0.1695 
0.0975 0.1373 0.2338 
0.0975 0.1765 0.2946 
0.0975 0.2157 0.3511 
0.0975 0.2549 0.4025 
0.0975 0.2941 0.4479 
0.0975 0.3333 0.4868 
0.0975 0.3725 0.5186 
0.0975 0.4118 0.5429 
0.0975 0.4510 0.5593 
0.0975 0.4902 0.5677 
0.0975 0.5294 0.5679 
0.0975 0.5686 0.5600 
0.0975 0.6078 0.5441 
0.0975 0.6471 0.5206 
0.0975 0.6863 0.4896 
0.0975 0.7255 0.4518 
0.0975 0.7647 0.4073 
0.0975 0.8039 0.3569 
0.0975 0.8431 0.3007 
0.0975 0.8824 0.2391 
0.0975 0.9216 0.1718 
0.0975 0.9608 0.0980 
0.0975 1.0000 0.0000 

0.1050 -1.0000 0.0000 
0.1050 -0.9608 -0.0943 
0.1050 -0.9216 -0.1652 
0.1050 -0.8824 -0.2298 
0.1050 -0.8431 -0.2890 
0.1050 -0.8039 -0.3429 
0.1050 -0.7647 -0.3912 
0.1050 -0.7255 -0.4337 
0.1050 -0.6863 -0.4699 
0.1050 -0.6471 -0.4994 
0.1050 -0.6078 -0.5218 
0.1050 -0.5686 -0.5369 
0.1050 -0.5294 -0.5443 
0.1050 -0.4902 -0.5439 
0.1050 -0.4510 -0.5358 
0.1050 -0.4118 -0.5199 
0.1050 -0.3725 -0.4966 
0.1050 -0.3333 -0.4661 
0.1050 -0.2941 -0.4288 
0.1050 -0.2549 -0.3852 
0.1050 -0.2157 -0.3360 
0.1050 -0.1765 -0.2819 
0.1050 -0.1373 -0.2237 
0.1050 -0.0980 -0.1622 
0.1050 -0.0588 -0.0983 
0.1050 -0.0196 -0.0329 
0.1050 0.0196 0.0329 
0.1050 0.0588 0.0983 
0.1050 0.0980 0.1622 
0.1050 0.1373 0.2237 
0.1050 0.1765 0.2819 
0.1050 0.2157 0.3360 
0.1050 0.2549 0.3852 
0.1050 0.2941 0.4288 
0.1050 0.3333 0.4661 
0.1050 0.3725 0.4966 
0.1050 0.4118 0.5199 
0.1050 0.4510 0.5358 
0.1050 0.4902 0.5439 
0.1050 0.5294 0.5443 
0.1050 0.5686 0.5369 
0.1050 0.6078 0.5218 
0.1050 0.6471 0.4994 
0.1050 0.6863 0.4699 
0.1050 0.7255 0.4337 
0.1050 0.7647 0.3912 
0.1050 0.8039 0.3429 
0.1050 0.8431 0.2890 
0.1050 0.8824 0.2298 
0.1050 0.9216 0.1652 
0.1050 0.9608 0.0943 
0.1050 1.0000 0.0000 

0.1125 -1.0000 0.0000 
0.1125 -0.9608 -0.0906 
0.1125 -0.9216 -0.1588 
0.1125 -0.8824 -0.2209 
0.1125 -0.8431 -0.2777 
0.1125 -0.8039 -0.3293 
0.1125 -0.7647 -0.3756 
0.1125 -0.7255 -0.4163 
0.1125 -0.6863 -0.4509 
0.1125 -0.6471 -0.4791 
0.1125 -0.6078 -0.5004 
0.1125 -0.5686 -0.5147 
0.1125 -0.5294 -0.5216 
0.1125 -0.4902 -0.5212 
0.1125 -0.4510 -0.5133 
0.1125 -0.4118 -0.4980 
0.1125 -0.3725 -0.4756 
0.1125 -0.3333 -0.4462 
0.1125 -0.2941 -0.4105 
0.1125 -0.2549 -0.3687 
0.1125 -0.2157 -0.3216 
0.1125 -0.1765 -0.2698 
0.1125 -0.1373 -0.2141 
0.1125 -0.0980 -0.1552 
0.1125 -0.0588 -0.0940 
0.1125 -0.0196 -0.0315 
0.1125 0.0196 0.0315 
0.1125 0.0588 0.0940 
0.1125 0.0980 0.1552 
0.1125 0.1373 0.2141 
0.1125 0.1765 0.2698 
0.1125 0.2157 0.3216 
0.1125 0.2549 0.3687 
0.1125 0.2941 0.4105 
0.1125 0.3333 0.4462 
0.1125 0.3725 0.4756 
0.1125 0.4118 0.4980 
0.1125 0.4510 0.5133 
0.1125 0.4902 0.5212 
0.1125 0.5294 0.5216 
0.1125 0.5686 0.5147 
0.1125 0.6078 0.5004 
0.1125 0.6471 0.4791 
